Year,Region,Technology,Value,Type
2050,FR,HB_Direct_Electric,0.0,AccumulatedCapacity
2020,NO,HB_Direct_Electric,8.0,AccumulatedCapacity
2030,NO,HB_Direct_Electric,1.2618797717178076,AccumulatedCapacity
2040,NO,HB_Direct_Electric,0.6986716438684909,AccumulatedCapacity
2050,NO,HB_Direct_Electric,0.0,AccumulatedCapacity
2020,UK,HB_Direct_Electric,4.0436,AccumulatedCapacity
2030,UK,HB_Direct_Electric,0.0,AccumulatedCapacity
2040,UK,HB_Direct_Electric,0.5777,AccumulatedCapacity
2050,UK,HB_Direct_Electric,0.0,AccumulatedCapacity
2020,DE,HB_Gas_Boiler,172.22370670571235,AccumulatedCapacity
2030,DE,HB_Gas_Boiler,200.39322217076713,AccumulatedCapacity
2040,DE,HB_Gas_Boiler,235.92639405662092,AccumulatedCapacity
2050,DE,HB_Gas_Boiler,184.8054215770605,AccumulatedCapacity
2020,DK,HB_Gas_Boiler,4.7718,AccumulatedCapacity
2030,DK,HB_Gas_Boiler,8.244381674528768,AccumulatedCapacity
2040,DK,HB_Gas_Boiler,9.422245663207368,AccumulatedCapacity
2050,DK,HB_Gas_Boiler,7.989591178616783,AccumulatedCapacity
2020,FR,HB_Gas_Boiler,106.5014,AccumulatedCapacity
2030,FR,HB_Gas_Boiler,76.0724,AccumulatedCapacity
2040,FR,HB_Gas_Boiler,79.42116414524887,AccumulatedCapacity
2050,FR,HB_Gas_Boiler,76.94537345913771,AccumulatedCapacity
2020,NO,HB_Gas_Boiler,0.3554539954466935,AccumulatedCapacity
2030,NO,HB_Gas_Boiler,7.873319787123289,AccumulatedCapacity
2040,NO,HB_Gas_Boiler,8.862644598569243,AccumulatedCapacity
2050,NO,HB_Gas_Boiler,9.449776560624038,AccumulatedCapacity
2020,UK,HB_Gas_Boiler,92.4888,AccumulatedCapacity
2030,UK,HB_Gas_Boiler,54.86385233416438,AccumulatedCapacity
2040,UK,HB_Gas_Boiler,46.192736719255144,AccumulatedCapacity
2050,UK,HB_Gas_Boiler,44.670773627537926,AccumulatedCapacity
2020,DE,HB_H2_Boiler,0.0,AccumulatedCapacity
2030,DE,HB_H2_Boiler,0.0,AccumulatedCapacity
2040,DE,HB_H2_Boiler,0.0,AccumulatedCapacity
2050,DE,HB_H2_Boiler,0.0,AccumulatedCapacity
2020,DK,HB_H2_Boiler,0.0,AccumulatedCapacity
2030,DK,HB_H2_Boiler,0.0,AccumulatedCapacity
2040,DK,HB_H2_Boiler,0.0,AccumulatedCapacity
2050,DK,HB_H2_Boiler,0.0,AccumulatedCapacity
2020,FR,HB_H2_Boiler,0.0,AccumulatedCapacity
2030,FR,HB_H2_Boiler,0.0,AccumulatedCapacity
2040,FR,HB_H2_Boiler,0.0,AccumulatedCapacity
2050,FR,HB_H2_Boiler,0.0,AccumulatedCapacity
2020,NO,HB_H2_Boiler,0.0,AccumulatedCapacity
2030,NO,HB_H2_Boiler,0.0,AccumulatedCapacity
2040,NO,HB_H2_Boiler,0.0,AccumulatedCapacity
2050,NO,HB_H2_Boiler,0.0,AccumulatedCapacity
2020,UK,HB_H2_Boiler,0.0,AccumulatedCapacity
2030,UK,HB_H2_Boiler,0.0,AccumulatedCapacity
2040,UK,HB_H2_Boiler,0.0,AccumulatedCapacity
2050,UK,HB_H2_Boiler,0.0,AccumulatedCapacity
2020,DE,HB_Heatpump_Aerial,1.199,AccumulatedCapacity
2030,DE,HB_Heatpump_Aerial,0.8564,AccumulatedCapacity
2040,DE,HB_Heatpump_Aerial,0.1713,AccumulatedCapacity
2050,DE,HB_Heatpump_Aerial,57.293881538953,AccumulatedCapacity
2020,DK,HB_Heatpump_Aerial,0.2073,AccumulatedCapacity
2030,DK,HB_Heatpump_Aerial,0.148,AccumulatedCapacity
2040,DK,HB_Heatpump_Aerial,0.0296,AccumulatedCapacity
2050,DK,HB_Heatpump_Aerial,1.2839117550955241,AccumulatedCapacity
2020,FR,HB_Heatpump_Aerial,2.6184,AccumulatedCapacity
2030,FR,HB_Heatpump_Aerial,1.8703,AccumulatedCapacity
2040,FR,HB_Heatpump_Aerial,0.3741,AccumulatedCapacity
2050,FR,HB_Heatpump_Aerial,9.38149665503579,AccumulatedCapacity
2020,NO,HB_Heatpump_Aerial,1.3162,AccumulatedCapacity
2030,NO,HB_Heatpump_Aerial,0.9402,AccumulatedCapacity
2040,NO,HB_Heatpump_Aerial,0.188,AccumulatedCapacity
2050,NO,HB_Heatpump_Aerial,0.0,AccumulatedCapacity
2020,UK,HB_Heatpump_Aerial,0.1182,AccumulatedCapacity
2030,UK,HB_Heatpump_Aerial,0.0,AccumulatedCapacity
2040,UK,HB_Heatpump_Aerial,0.0169,AccumulatedCapacity
2050,UK,HB_Heatpump_Aerial,3.50788410127235,AccumulatedCapacity
2020,DE,HB_Oil_Boiler,74.7262,AccumulatedCapacity
2030,DE,HB_Oil_Boiler,53.3759,AccumulatedCapacity
2040,DE,HB_Oil_Boiler,10.6752,AccumulatedCapacity
2050,DE,HB_Oil_Boiler,0.0,AccumulatedCapacity
2020,DK,HB_Oil_Boiler,1.5160157605315063,AccumulatedCapacity
2030,DK,HB_Oil_Boiler,1.8932,AccumulatedCapacity
2040,DK,HB_Oil_Boiler,0.3786,AccumulatedCapacity
2050,DK,HB_Oil_Boiler,0.0,AccumulatedCapacity
2020,FR,HB_Oil_Boiler,6.890647222753402,AccumulatedCapacity
2030,FR,HB_Oil_Boiler,19.502911030671225,AccumulatedCapacity
2040,FR,HB_Oil_Boiler,7.0631,AccumulatedCapacity
2050,FR,HB_Oil_Boiler,0.0,AccumulatedCapacity
2020,NO,HB_Oil_Boiler,0.9582,AccumulatedCapacity
2030,NO,HB_Oil_Boiler,0.6845,AccumulatedCapacity
2040,NO,HB_Oil_Boiler,0.1369,AccumulatedCapacity
2050,NO,HB_Oil_Boiler,0.0,AccumulatedCapacity
2020,UK,HB_Oil_Boiler,20.2538,AccumulatedCapacity
2030,UK,HB_Oil_Boiler,0.0,AccumulatedCapacity
2040,UK,HB_Oil_Boiler,2.8934,AccumulatedCapacity
2050,UK,HB_Oil_Boiler,0.0,AccumulatedCapacity
2020,DE,HB_Solar_Thermal,0.0,AccumulatedCapacity
2030,DE,HB_Solar_Thermal,0.0,AccumulatedCapacity
2040,DE,HB_Solar_Thermal,0.0,AccumulatedCapacity
2050,DE,HB_Solar_Thermal,0.0,AccumulatedCapacity
2020,DK,HB_Solar_Thermal,0.0,AccumulatedCapacity
2030,DK,HB_Solar_Thermal,0.0,AccumulatedCapacity
2040,DK,HB_Solar_Thermal,0.0,AccumulatedCapacity
2050,DK,HB_Solar_Thermal,0.0,AccumulatedCapacity
2020,FR,HB_Solar_Thermal,0.0,AccumulatedCapacity
2030,FR,HB_Solar_Thermal,0.0,AccumulatedCapacity
2040,FR,HB_Solar_Thermal,0.0,AccumulatedCapacity
2050,FR,HB_Solar_Thermal,0.0,AccumulatedCapacity
2020,NO,HB_Solar_Thermal,0.0,AccumulatedCapacity
2030,NO,HB_Solar_Thermal,0.0,AccumulatedCapacity
2040,NO,HB_Solar_Thermal,0.0,AccumulatedCapacity
2050,NO,HB_Solar_Thermal,0.0,AccumulatedCapacity
2020,UK,HB_Solar_Thermal,0.0,AccumulatedCapacity
2030,UK,HB_Solar_Thermal,0.0,AccumulatedCapacity
2040,UK,HB_Solar_Thermal,0.0,AccumulatedCapacity
2050,UK,HB_Solar_Thermal,0.0,AccumulatedCapacity
2020,DE,P_Biomass,1.711967119671197,AccumulatedCapacity
2030,DE,P_Biomass,1.711967119671197,AccumulatedCapacity
2040,DE,P_Biomass,0.0,AccumulatedCapacity
2050,DE,P_Biomass,0.0,AccumulatedCapacity
2020,DK,P_Biomass,0.0,AccumulatedCapacity
2030,DK,P_Biomass,0.7500075000750007,AccumulatedCapacity
2040,DK,P_Biomass,0.3290320778156196,AccumulatedCapacity
2050,DK,P_Biomass,0.0,AccumulatedCapacity
2020,FR,P_Biomass,0.0,AccumulatedCapacity
2030,FR,P_Biomass,0.815,AccumulatedCapacity
2040,FR,P_Biomass,0.66,AccumulatedCapacity
2050,FR,P_Biomass,0.0,AccumulatedCapacity
2020,NO,P_Biomass,0.0,AccumulatedCapacity
2030,NO,P_Biomass,0.232,AccumulatedCapacity
2040,NO,P_Biomass,0.0,AccumulatedCapacity
2050,NO,P_Biomass,2.6652535958892343,AccumulatedCapacity
2020,UK,P_Biomass,3.855263552635526,AccumulatedCapacity
2030,UK,P_Biomass,3.8104131041310407,AccumulatedCapacity
2040,UK,P_Biomass,2.7830044978386272,AccumulatedCapacity
2050,UK,P_Biomass,0.0,AccumulatedCapacity
2020,DE,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2030,DE,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2040,DE,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2050,DE,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2020,DK,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2030,DK,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2040,DK,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2050,DK,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2020,FR,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2030,FR,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2040,FR,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2050,FR,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2020,NO,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2030,NO,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2040,NO,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2050,NO,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2020,UK,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2030,UK,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2040,UK,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2050,UK,P_Coal_Hardcoal,0.0,AccumulatedCapacity
2020,DE,P_Gas_CCGT,12.372,AccumulatedCapacity
2030,DE,P_Gas_CCGT,9.578,AccumulatedCapacity
2040,DE,P_Gas_CCGT,8.7367,AccumulatedCapacity
2050,DE,P_Gas_CCGT,0.0,AccumulatedCapacity
2020,DK,P_Gas_CCGT,0.0,AccumulatedCapacity
2030,DK,P_Gas_CCGT,0.0,AccumulatedCapacity
2040,DK,P_Gas_CCGT,0.0,AccumulatedCapacity
2050,DK,P_Gas_CCGT,0.0,AccumulatedCapacity
2020,FR,P_Gas_CCGT,0.0,AccumulatedCapacity
2030,FR,P_Gas_CCGT,0.0,AccumulatedCapacity
2040,FR,P_Gas_CCGT,3.078,AccumulatedCapacity
2050,FR,P_Gas_CCGT,0.0,AccumulatedCapacity
2020,NO,P_Gas_CCGT,0.0,AccumulatedCapacity
2030,NO,P_Gas_CCGT,0.0,AccumulatedCapacity
2040,NO,P_Gas_CCGT,0.0,AccumulatedCapacity
2050,NO,P_Gas_CCGT,0.0,AccumulatedCapacity
2020,UK,P_Gas_CCGT,25.727875485768703,AccumulatedCapacity
2030,UK,P_Gas_CCGT,17.9571,AccumulatedCapacity
2040,UK,P_Gas_CCGT,10.9596,AccumulatedCapacity
2050,UK,P_Gas_CCGT,0.0,AccumulatedCapacity
2020,DE,P_Gas_CCS,0.0,AccumulatedCapacity
2030,DE,P_Gas_CCS,0.0,AccumulatedCapacity
2040,DE,P_Gas_CCS,34.62117740236876,AccumulatedCapacity
2050,DE,P_Gas_CCS,55.37180386868527,AccumulatedCapacity
2020,DK,P_Gas_CCS,0.0,AccumulatedCapacity
2030,DK,P_Gas_CCS,0.0,AccumulatedCapacity
2040,DK,P_Gas_CCS,0.0,AccumulatedCapacity
2050,DK,P_Gas_CCS,2.2467885487824737,AccumulatedCapacity
2020,FR,P_Gas_CCS,0.0,AccumulatedCapacity
2030,FR,P_Gas_CCS,0.0,AccumulatedCapacity
2040,FR,P_Gas_CCS,0.0,AccumulatedCapacity
2050,FR,P_Gas_CCS,10.173875573433827,AccumulatedCapacity
2020,NO,P_Gas_CCS,0.0,AccumulatedCapacity
2030,NO,P_Gas_CCS,0.0,AccumulatedCapacity
2040,NO,P_Gas_CCS,0.0,AccumulatedCapacity
2050,NO,P_Gas_CCS,0.0,AccumulatedCapacity
2020,UK,P_Gas_CCS,0.0,AccumulatedCapacity
2030,UK,P_Gas_CCS,0.0,AccumulatedCapacity
2040,UK,P_Gas_CCS,10.100627122712652,AccumulatedCapacity
2050,UK,P_Gas_CCS,10.100627122712652,AccumulatedCapacity
2020,DE,P_H2_OCGT,0.0,AccumulatedCapacity
2030,DE,P_H2_OCGT,0.0,AccumulatedCapacity
2040,DE,P_H2_OCGT,0.0,AccumulatedCapacity
2050,DE,P_H2_OCGT,0.0,AccumulatedCapacity
2020,DK,P_H2_OCGT,0.0,AccumulatedCapacity
2030,DK,P_H2_OCGT,0.0,AccumulatedCapacity
2040,DK,P_H2_OCGT,0.0,AccumulatedCapacity
2050,DK,P_H2_OCGT,0.0,AccumulatedCapacity
2020,FR,P_H2_OCGT,0.0,AccumulatedCapacity
2030,FR,P_H2_OCGT,0.0,AccumulatedCapacity
2040,FR,P_H2_OCGT,0.0,AccumulatedCapacity
2050,FR,P_H2_OCGT,0.0,AccumulatedCapacity
2020,NO,P_H2_OCGT,0.0,AccumulatedCapacity
2030,NO,P_H2_OCGT,0.0,AccumulatedCapacity
2040,NO,P_H2_OCGT,0.0,AccumulatedCapacity
2050,NO,P_H2_OCGT,0.0,AccumulatedCapacity
2020,UK,P_H2_OCGT,0.0,AccumulatedCapacity
2030,UK,P_H2_OCGT,0.0,AccumulatedCapacity
2040,UK,P_H2_OCGT,0.0,AccumulatedCapacity
2050,UK,P_H2_OCGT,0.0,AccumulatedCapacity
2020,DE,P_Hydro_Reservoir,1.44,AccumulatedCapacity
2030,DE,P_Hydro_Reservoir,1.44,AccumulatedCapacity
2040,DE,P_Hydro_Reservoir,1.44,AccumulatedCapacity
2050,DE,P_Hydro_Reservoir,1.44,AccumulatedCapacity
2020,DK,P_Hydro_Reservoir,0.0,AccumulatedCapacity
2030,DK,P_Hydro_Reservoir,0.0,AccumulatedCapacity
2040,DK,P_Hydro_Reservoir,0.0,AccumulatedCapacity
2050,DK,P_Hydro_Reservoir,0.0,AccumulatedCapacity
2020,FR,P_Hydro_Reservoir,8.578,AccumulatedCapacity
2030,FR,P_Hydro_Reservoir,8.7871,AccumulatedCapacity
2040,FR,P_Hydro_Reservoir,8.7871,AccumulatedCapacity
2050,FR,P_Hydro_Reservoir,8.7871,AccumulatedCapacity
2020,NO,P_Hydro_Reservoir,26.313,AccumulatedCapacity
2030,NO,P_Hydro_Reservoir,26.661,AccumulatedCapacity
2040,NO,P_Hydro_Reservoir,26.661,AccumulatedCapacity
2050,NO,P_Hydro_Reservoir,26.661,AccumulatedCapacity
2020,UK,P_Hydro_Reservoir,0.0,AccumulatedCapacity
2030,UK,P_Hydro_Reservoir,0.0,AccumulatedCapacity
2040,UK,P_Hydro_Reservoir,0.0,AccumulatedCapacity
2050,UK,P_Hydro_Reservoir,0.0,AccumulatedCapacity
2020,DE,P_Hydro_RoR,0.0,AccumulatedCapacity
2030,DE,P_Hydro_RoR,0.0,AccumulatedCapacity
2040,DE,P_Hydro_RoR,0.0,AccumulatedCapacity
2050,DE,P_Hydro_RoR,0.0,AccumulatedCapacity
2020,DK,P_Hydro_RoR,0.0,AccumulatedCapacity
2030,DK,P_Hydro_RoR,0.0,AccumulatedCapacity
2040,DK,P_Hydro_RoR,0.0,AccumulatedCapacity
2050,DK,P_Hydro_RoR,0.0,AccumulatedCapacity
2020,FR,P_Hydro_RoR,0.0,AccumulatedCapacity
2030,FR,P_Hydro_RoR,0.0,AccumulatedCapacity
2040,FR,P_Hydro_RoR,0.0,AccumulatedCapacity
2050,FR,P_Hydro_RoR,0.0,AccumulatedCapacity
2020,NO,P_Hydro_RoR,0.0,AccumulatedCapacity
2030,NO,P_Hydro_RoR,0.0,AccumulatedCapacity
2040,NO,P_Hydro_RoR,0.0,AccumulatedCapacity
2050,NO,P_Hydro_RoR,0.0,AccumulatedCapacity
2020,UK,P_Hydro_RoR,0.0,AccumulatedCapacity
2030,UK,P_Hydro_RoR,0.0,AccumulatedCapacity
2040,UK,P_Hydro_RoR,0.0,AccumulatedCapacity
2050,UK,P_Hydro_RoR,0.0,AccumulatedCapacity
2020,DE,P_Nuclear,9.516,AccumulatedCapacity
2030,DE,P_Nuclear,0.0,AccumulatedCapacity
2040,DE,P_Nuclear,0.0,AccumulatedCapacity
2050,DE,P_Nuclear,0.0,AccumulatedCapacity
2020,DK,P_Nuclear,0.0,AccumulatedCapacity
2030,DK,P_Nuclear,0.0,AccumulatedCapacity
2040,DK,P_Nuclear,0.0,AccumulatedCapacity
2050,DK,P_Nuclear,0.0,AccumulatedCapacity
2020,FR,P_Nuclear,61.37,AccumulatedCapacity
2030,FR,P_Nuclear,62.06,AccumulatedCapacity
2040,FR,P_Nuclear,58.5,AccumulatedCapacity
2050,FR,P_Nuclear,16.78,AccumulatedCapacity
2020,NO,P_Nuclear,0.0,AccumulatedCapacity
2030,NO,P_Nuclear,0.0,AccumulatedCapacity
2040,NO,P_Nuclear,0.0,AccumulatedCapacity
2050,NO,P_Nuclear,0.0,AccumulatedCapacity
2020,UK,P_Nuclear,8.974,AccumulatedCapacity
2030,UK,P_Nuclear,3.6,AccumulatedCapacity
2040,UK,P_Nuclear,1.2,AccumulatedCapacity
2050,UK,P_Nuclear,1.2,AccumulatedCapacity
2020,DE,P_Oil,3.271,AccumulatedCapacity
2030,DE,P_Oil,2.3242,AccumulatedCapacity
2040,DE,P_Oil,0.0,AccumulatedCapacity
2050,DE,P_Oil,0.0,AccumulatedCapacity
2020,DK,P_Oil,1.007,AccumulatedCapacity
2030,DK,P_Oil,0.2575,AccumulatedCapacity
2040,DK,P_Oil,0.0,AccumulatedCapacity
2050,DK,P_Oil,0.0,AccumulatedCapacity
2020,FR,P_Oil,6.2,AccumulatedCapacity
2030,FR,P_Oil,0.0,AccumulatedCapacity
2040,FR,P_Oil,0.0,AccumulatedCapacity
2050,FR,P_Oil,0.0,AccumulatedCapacity
2020,NO,P_Oil,0.0,AccumulatedCapacity
2030,NO,P_Oil,0.0,AccumulatedCapacity
2040,NO,P_Oil,0.0,AccumulatedCapacity
2050,NO,P_Oil,0.0,AccumulatedCapacity
2020,UK,P_Oil,2.994,AccumulatedCapacity
2030,UK,P_Oil,2.8189,AccumulatedCapacity
2040,UK,P_Oil,0.0,AccumulatedCapacity
2050,UK,P_Oil,0.0,AccumulatedCapacity
2020,DE,P_PV_Utility_Avg,42.804,AccumulatedCapacity
2030,DE,P_PV_Utility_Avg,42.804,AccumulatedCapacity
2040,DE,P_PV_Utility_Avg,258.0,AccumulatedCapacity
2050,DE,P_PV_Utility_Avg,258.0,AccumulatedCapacity
2020,DK,P_PV_Utility_Avg,1.002,AccumulatedCapacity
2030,DK,P_PV_Utility_Avg,0.955,AccumulatedCapacity
2040,DK,P_PV_Utility_Avg,23.0,AccumulatedCapacity
2050,DK,P_PV_Utility_Avg,23.0,AccumulatedCapacity
2020,FR,P_PV_Utility_Avg,7.17,AccumulatedCapacity
2030,FR,P_PV_Utility_Avg,8.9,AccumulatedCapacity
2040,FR,P_PV_Utility_Avg,173.350892026162,AccumulatedCapacity
2050,FR,P_PV_Utility_Avg,297.0,AccumulatedCapacity
2020,NO,P_PV_Utility_Avg,0.0,AccumulatedCapacity
2030,NO,P_PV_Utility_Avg,0.0,AccumulatedCapacity
2040,NO,P_PV_Utility_Avg,0.0,AccumulatedCapacity
2050,NO,P_PV_Utility_Avg,16.0,AccumulatedCapacity
2020,UK,P_PV_Utility_Avg,12.563,AccumulatedCapacity
2030,UK,P_PV_Utility_Avg,12.962,AccumulatedCapacity
2040,UK,P_PV_Utility_Avg,147.46682845017764,AccumulatedCapacity
2050,UK,P_PV_Utility_Avg,199.0,AccumulatedCapacity
2020,DE,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2030,DE,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2040,DE,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2050,DE,P_Wind_Offshore_Deep,37.644762502947174,AccumulatedCapacity
2020,DK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2030,DK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2040,DK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2050,DK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2020,FR,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2030,FR,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2040,FR,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2050,FR,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2020,NO,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2030,NO,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2040,NO,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2050,NO,P_Wind_Offshore_Deep,8.537967059897682,AccumulatedCapacity
2020,UK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2030,UK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2040,UK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2050,UK,P_Wind_Offshore_Deep,52.79139759265049,AccumulatedCapacity
2020,DE,P_Wind_Onshore_Avg,52.259,AccumulatedCapacity
2030,DE,P_Wind_Onshore_Avg,52.9,AccumulatedCapacity
2040,DE,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2050,DE,P_Wind_Onshore_Avg,12.244149851273402,AccumulatedCapacity
2020,DK,P_Wind_Onshore_Avg,4.682,AccumulatedCapacity
2030,DK,P_Wind_Onshore_Avg,4.4,AccumulatedCapacity
2040,DK,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2050,DK,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2020,FR,P_Wind_Onshore_Avg,15.254,AccumulatedCapacity
2030,FR,P_Wind_Onshore_Avg,15.0,AccumulatedCapacity
2040,FR,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2050,FR,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2020,NO,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2030,NO,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2040,NO,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2050,NO,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2020,UK,P_Wind_Onshore_Avg,12.965,AccumulatedCapacity
2030,UK,P_Wind_Onshore_Avg,5.773,AccumulatedCapacity
2040,UK,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2050,UK,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2020,DE,PSNG_Road_BEV,3.0,AccumulatedCapacity
2030,DE,PSNG_Road_BEV,23.158672307748105,AccumulatedCapacity
2040,DE,PSNG_Road_BEV,79.4015060399262,AccumulatedCapacity
2050,DE,PSNG_Road_BEV,96.63782729852055,AccumulatedCapacity
2020,DK,PSNG_Road_BEV,0.4,AccumulatedCapacity
2030,DK,PSNG_Road_BEV,0.8843172762575341,AccumulatedCapacity
2040,DK,PSNG_Road_BEV,5.028193574831508,AccumulatedCapacity
2050,DK,PSNG_Road_BEV,6.544696285858904,AccumulatedCapacity
2020,FR,PSNG_Road_BEV,2.0,AccumulatedCapacity
2030,FR,PSNG_Road_BEV,19.202685617835613,AccumulatedCapacity
2040,FR,PSNG_Road_BEV,67.45420011676713,AccumulatedCapacity
2050,FR,PSNG_Road_BEV,81.16586751612328,AccumulatedCapacity
2020,NO,PSNG_Road_BEV,0.5,AccumulatedCapacity
2030,NO,PSNG_Road_BEV,2.1975700927958894,AccumulatedCapacity
2040,NO,PSNG_Road_BEV,5.948590316936987,AccumulatedCapacity
2050,NO,PSNG_Road_BEV,6.37418991220411,AccumulatedCapacity
2020,UK,PSNG_Road_BEV,0.5,AccumulatedCapacity
2030,UK,PSNG_Road_BEV,2.9163266675986317,AccumulatedCapacity
2040,UK,PSNG_Road_BEV,21.309910601494522,AccumulatedCapacity
2050,UK,PSNG_Road_BEV,24.8581769441,AccumulatedCapacity
2020,DE,PSNG_Road_H2,0.0,AccumulatedCapacity
2030,DE,PSNG_Road_H2,0.0,AccumulatedCapacity
2040,DE,PSNG_Road_H2,0.0,AccumulatedCapacity
2050,DE,PSNG_Road_H2,0.0,AccumulatedCapacity
2020,DK,PSNG_Road_H2,0.0,AccumulatedCapacity
2030,DK,PSNG_Road_H2,0.0,AccumulatedCapacity
2040,DK,PSNG_Road_H2,0.0,AccumulatedCapacity
2050,DK,PSNG_Road_H2,0.0,AccumulatedCapacity
2020,FR,PSNG_Road_H2,0.0,AccumulatedCapacity
2030,FR,PSNG_Road_H2,0.0,AccumulatedCapacity
2040,FR,PSNG_Road_H2,0.0,AccumulatedCapacity
2050,FR,PSNG_Road_H2,0.0,AccumulatedCapacity
2020,NO,PSNG_Road_H2,0.0,AccumulatedCapacity
2030,NO,PSNG_Road_H2,0.0,AccumulatedCapacity
2040,NO,PSNG_Road_H2,0.0,AccumulatedCapacity
2050,NO,PSNG_Road_H2,0.0,AccumulatedCapacity
2020,UK,PSNG_Road_H2,0.0,AccumulatedCapacity
2030,UK,PSNG_Road_H2,0.0,AccumulatedCapacity
2040,UK,PSNG_Road_H2,0.0,AccumulatedCapacity
2050,UK,PSNG_Road_H2,0.0,AccumulatedCapacity
2020,DE,PSNG_Road_ICE,50.0,AccumulatedCapacity
2030,DE,PSNG_Road_ICE,35.0,AccumulatedCapacity
2040,DE,PSNG_Road_ICE,15.0,AccumulatedCapacity
2050,DE,PSNG_Road_ICE,0.0,AccumulatedCapacity
2020,DK,PSNG_Road_ICE,3.0,AccumulatedCapacity
2030,DK,PSNG_Road_ICE,2.5,AccumulatedCapacity
2040,DK,PSNG_Road_ICE,1.0,AccumulatedCapacity
2050,DK,PSNG_Road_ICE,0.0,AccumulatedCapacity
2020,FR,PSNG_Road_ICE,35.0,AccumulatedCapacity
2030,FR,PSNG_Road_ICE,28.0,AccumulatedCapacity
2040,FR,PSNG_Road_ICE,12.0,AccumulatedCapacity
2050,FR,PSNG_Road_ICE,0.0,AccumulatedCapacity
2020,NO,PSNG_Road_ICE,2.5,AccumulatedCapacity
2030,NO,PSNG_Road_ICE,1.2,AccumulatedCapacity
2040,NO,PSNG_Road_ICE,0.3,AccumulatedCapacity
2050,NO,PSNG_Road_ICE,0.0,AccumulatedCapacity
2020,UK,PSNG_Road_ICE,9.5,AccumulatedCapacity
2030,UK,PSNG_Road_ICE,7.5,AccumulatedCapacity
2040,UK,PSNG_Road_ICE,3.0,AccumulatedCapacity
2050,UK,PSNG_Road_ICE,0.0,AccumulatedCapacity
2020,DE,PSNG_Road_LNG,32.30572298015069,AccumulatedCapacity
2030,DE,PSNG_Road_LNG,32.89638344167655,AccumulatedCapacity
2040,DE,PSNG_Road_LNG,0.5906604615258573,AccumulatedCapacity
2050,DE,PSNG_Road_LNG,0.0,AccumulatedCapacity
2020,DK,PSNG_Road_LNG,2.377241551579453,AccumulatedCapacity
2030,DK,PSNG_Road_LNG,2.7647895553150685,AccumulatedCapacity
2040,DK,PSNG_Road_LNG,0.3875480037356156,AccumulatedCapacity
2050,DK,PSNG_Road_LNG,0.0,AccumulatedCapacity
2020,FR,PSNG_Road_LNG,34.648062394465754,AccumulatedCapacity
2030,FR,PSNG_Road_LNG,34.648062394465754,AccumulatedCapacity
2040,FR,PSNG_Road_LNG,0.0,AccumulatedCapacity
2050,FR,PSNG_Road_LNG,0.0,AccumulatedCapacity
