Year,From,To,Hour,Fuel,Value,Technology
2020,DE,FR,21,Power,0.0,Import
2020,DE,FR,21,Gas,0.0,Import
2020,DE,FR,22,Power,0.0,Import
2020,DE,FR,22,Gas,0.0,Import
2020,DE,FR,23,Power,0.0,Import
2020,DE,FR,23,Gas,0.0,Import
2020,DE,FR,24,Power,0.0,Import
2020,DE,FR,24,Gas,0.0,Import
2020,DE,FR,25,Power,0.0,Import
2020,DE,FR,25,Gas,0.0,Import
2020,DE,FR,26,Power,0.0,Import
2020,DE,FR,26,Gas,0.0,Import
2020,DE,FR,27,Power,0.0,Import
2020,DE,FR,27,Gas,0.0,Import
2020,DE,FR,28,Power,0.0,Import
2020,DE,FR,28,Gas,0.0,Import
2020,DE,FR,29,Power,0.0,Import
2020,DE,FR,29,Gas,0.0,Import
2020,DE,FR,30,Power,0.0,Import
2020,DE,FR,30,Gas,0.0,Import
2020,DE,FR,31,Power,0.0,Import
2020,DE,FR,31,Gas,0.0,Import
2020,DE,FR,32,Power,0.0,Import
2020,DE,FR,32,Gas,0.0,Import
2020,DE,FR,33,Power,0.0,Import
2020,DE,FR,33,Gas,0.0,Import
2020,DE,FR,34,Power,0.0,Import
2020,DE,FR,34,Gas,0.0,Import
2020,DE,FR,35,Power,0.0,Import
2020,DE,FR,35,Gas,0.0,Import
2020,DE,FR,36,Power,0.0,Import
2020,DE,FR,36,Gas,0.0,Import
2020,DE,FR,37,Power,0.0,Import
2020,DE,FR,37,Gas,0.0,Import
2020,DE,FR,38,Power,0.0,Import
2020,DE,FR,38,Gas,0.0,Import
2020,DE,FR,39,Power,0.0,Import
2020,DE,FR,39,Gas,0.0,Import
2020,DE,FR,40,Power,0.0,Import
2020,DE,FR,40,Gas,0.0,Import
2020,DE,FR,41,Power,0.0,Import
2020,DE,FR,41,Gas,0.0,Import
2020,DE,FR,42,Power,0.0,Import
2020,DE,FR,42,Gas,0.0,Import
2020,DE,FR,43,Power,0.0,Import
2020,DE,FR,43,Gas,0.0,Import
2020,DE,FR,44,Power,0.0,Import
2020,DE,FR,44,Gas,0.0,Import
2020,DE,FR,45,Power,0.0,Import
2020,DE,FR,45,Gas,0.0,Import
2020,DE,FR,46,Power,0.0,Import
2020,DE,FR,46,Gas,0.0,Import
2020,DE,FR,47,Power,0.0,Import
2020,DE,FR,47,Gas,0.0,Import
2020,DE,FR,48,Power,0.0,Import
2020,DE,FR,48,Gas,0.0,Import
2020,DE,FR,49,Power,0.0,Import
2020,DE,FR,49,Gas,0.0,Import
2020,DE,FR,50,Power,0.0,Import
2020,DE,FR,50,Gas,0.0,Import
2020,DE,FR,51,Power,0.0,Import
2020,DE,FR,51,Gas,0.0,Import
2020,DE,FR,52,Power,0.0,Import
2020,DE,FR,52,Gas,0.0,Import
2020,DE,FR,53,Power,0.0,Import
2020,DE,FR,53,Gas,0.0,Import
2020,DE,FR,54,Power,0.0,Import
2020,DE,FR,54,Gas,0.0,Import
2020,DE,FR,55,Power,0.0,Import
2020,DE,FR,55,Gas,0.0,Import
2020,DE,FR,56,Power,0.0,Import
2020,DE,FR,56,Gas,0.0,Import
2020,DE,FR,57,Power,0.0,Import
2020,DE,FR,57,Gas,0.0,Import
2020,DE,FR,58,Power,0.0,Import
2020,DE,FR,58,Gas,0.0,Import
2020,DE,FR,59,Power,0.0,Import
2020,DE,FR,59,Gas,0.0,Import
2020,DE,FR,60,Power,0.0,Import
2020,DE,FR,60,Gas,0.0,Import
2020,DE,FR,61,Power,0.0,Import
2020,DE,FR,61,Gas,0.0,Import
2020,DE,FR,62,Power,0.0,Import
2020,DE,FR,62,Gas,0.0,Import
2020,DE,FR,63,Power,0.0,Import
2020,DE,FR,63,Gas,0.0,Import
2020,DE,FR,64,Power,0.0,Import
2020,DE,FR,64,Gas,0.0,Import
2020,DE,FR,65,Power,0.0,Import
2020,DE,FR,65,Gas,0.0,Import
2020,DE,FR,66,Power,0.0,Import
2020,DE,FR,66,Gas,0.0,Import
2020,DE,FR,67,Power,0.0,Import
2020,DE,FR,67,Gas,0.0,Import
2020,DE,FR,68,Power,0.0,Import
2020,DE,FR,68,Gas,0.0,Import
2020,DE,FR,69,Power,0.0,Import
2020,DE,FR,69,Gas,0.0,Import
2020,DE,FR,70,Power,0.0,Import
2020,DE,FR,70,Gas,0.0,Import
2020,DE,FR,71,Power,0.0,Import
2020,DE,FR,71,Gas,0.0,Import
2020,DE,FR,72,Power,0.0,Import
2020,DE,FR,72,Gas,0.0,Import
2020,DE,FR,73,Power,0.0,Import
2020,DE,FR,73,Gas,0.0,Import
2020,DE,FR,74,Power,0.0,Import
2020,DE,FR,74,Gas,0.0,Import
2020,DE,FR,75,Power,0.0,Import
2020,DE,FR,75,Gas,0.0,Import
2020,DE,FR,76,Power,0.0,Import
2020,DE,FR,76,Gas,0.0,Import
2020,DE,FR,77,Power,0.0,Import
2020,DE,FR,77,Gas,0.0,Import
2020,DE,FR,78,Power,0.0,Import
2020,DE,FR,78,Gas,0.0,Import
2020,DE,FR,79,Power,0.0,Import
2020,DE,FR,79,Gas,0.0,Import
2020,DE,FR,80,Power,0.0,Import
2020,DE,FR,80,Gas,0.0,Import
2020,DE,FR,81,Power,0.0,Import
2020,DE,FR,81,Gas,0.0,Import
2020,DE,FR,82,Power,0.0,Import
2020,DE,FR,82,Gas,0.0,Import
2020,DE,FR,83,Power,0.0,Import
2020,DE,FR,83,Gas,0.0,Import
2020,DE,FR,84,Power,0.0,Import
2020,DE,FR,84,Gas,0.0,Import
2020,DE,FR,85,Power,0.0,Import
2020,DE,FR,85,Gas,0.0,Import
2020,DE,FR,86,Power,0.0,Import
2020,DE,FR,86,Gas,0.0,Import
2020,DE,FR,87,Power,0.0,Import
2020,DE,FR,87,Gas,0.0,Import
2020,DE,FR,88,Power,0.0,Import
2020,DE,FR,88,Gas,0.0,Import
2020,DE,FR,89,Power,0.0,Import
2020,DE,FR,89,Gas,0.0,Import
2020,DE,FR,90,Power,0.0,Import
2020,DE,FR,90,Gas,0.0,Import
2020,DE,FR,91,Power,0.0,Import
2020,DE,FR,91,Gas,0.0,Import
2020,DE,FR,92,Power,0.0,Import
2020,DE,FR,92,Gas,0.0,Import
2020,DE,FR,93,Power,0.0,Import
2020,DE,FR,93,Gas,0.0,Import
2020,DE,FR,94,Power,0.0,Import
2020,DE,FR,94,Gas,0.0,Import
2020,DE,FR,95,Power,0.0,Import
2020,DE,FR,95,Gas,0.0,Import
2020,DE,FR,96,Power,0.0,Import
2020,DE,FR,96,Gas,0.0,Import
2020,DE,FR,97,Power,0.0,Import
2020,DE,FR,97,Gas,0.0,Import
2020,DE,FR,98,Power,0.0,Import
2020,DE,FR,98,Gas,0.0,Import
2020,DE,FR,99,Power,0.0,Import
2020,DE,FR,99,Gas,0.0,Import
2020,DE,FR,100,Power,0.0,Import
2020,DE,FR,100,Gas,0.0,Import
2020,DE,FR,101,Power,0.0,Import
2020,DE,FR,101,Gas,0.0,Import
2020,DE,FR,102,Power,0.0,Import
2020,DE,FR,102,Gas,0.0,Import
2020,DE,FR,103,Power,0.0,Import
2020,DE,FR,103,Gas,0.0,Import
2020,DE,FR,104,Power,0.0,Import
2020,DE,FR,104,Gas,0.0,Import
2020,DE,FR,105,Power,0.0,Import
2020,DE,FR,105,Gas,0.0,Import
2020,DE,FR,106,Power,0.0,Import
2020,DE,FR,106,Gas,0.0,Import
2020,DE,FR,107,Power,0.0,Import
2020,DE,FR,107,Gas,0.0,Import
2020,DE,FR,108,Power,0.0,Import
2020,DE,FR,108,Gas,0.0,Import
2020,DE,FR,109,Power,0.0,Import
2020,DE,FR,109,Gas,0.0,Import
2020,DE,FR,110,Power,0.0,Import
2020,DE,FR,110,Gas,0.0,Import
2020,DE,FR,111,Power,0.0,Import
2020,DE,FR,111,Gas,0.0,Import
2020,DE,FR,112,Power,0.0,Import
2020,DE,FR,112,Gas,0.0,Import
2020,DE,FR,113,Power,0.0,Import
2020,DE,FR,113,Gas,0.0,Import
2020,DE,FR,114,Power,0.0,Import
2020,DE,FR,114,Gas,0.0,Import
2020,DE,FR,115,Power,0.0,Import
2020,DE,FR,115,Gas,0.0,Import
2020,DE,FR,116,Power,0.0,Import
2020,DE,FR,116,Gas,0.0,Import
2020,DE,FR,117,Power,0.0,Import
2020,DE,FR,117,Gas,0.0,Import
2020,DE,FR,118,Power,0.0,Import
2020,DE,FR,118,Gas,0.0,Import
2020,DE,FR,119,Power,0.0,Import
2020,DE,FR,119,Gas,0.0,Import
2020,DE,FR,120,Power,0.0,Import
2020,DE,FR,120,Gas,0.0,Import
2020,NO,FR,1,Gas,1898.0,Import
2020,NO,FR,2,Gas,1620.862218451792,Import
2020,NO,FR,3,Gas,1898.0,Import
2020,NO,FR,4,Gas,1898.0,Import
2020,NO,FR,5,Gas,1898.0,Import
2020,NO,FR,6,Gas,1898.0,Import
2020,NO,FR,7,Gas,1898.0,Import
2020,NO,FR,8,Gas,1898.0,Import
2020,NO,FR,9,Gas,0.0,Import
2020,NO,FR,10,Gas,1869.41566792115,Import
2020,NO,FR,11,Gas,0.0,Import
2020,NO,FR,12,Gas,1898.0,Import
2020,NO,FR,13,Gas,0.0,Import
2020,NO,FR,14,Gas,0.0,Import
2020,NO,FR,15,Gas,0.0,Import
2020,NO,FR,16,Gas,1898.0,Import
2020,NO,FR,17,Gas,1898.0,Import
2020,NO,FR,18,Gas,1898.0,Import
2020,NO,FR,19,Gas,1898.0,Import
2020,NO,FR,20,Gas,1898.0,Import
2020,NO,FR,21,Gas,0.0,Import
2020,NO,FR,22,Gas,0.0,Import
2020,NO,FR,23,Gas,1898.0,Import
2020,NO,FR,24,Gas,1898.0,Import
2020,NO,FR,25,Gas,1898.0,Import
2020,NO,FR,26,Gas,1898.0,Import
2020,NO,FR,27,Gas,1898.0,Import
2020,NO,FR,28,Gas,1898.0,Import
2020,NO,FR,29,Gas,1898.0,Import
2020,NO,FR,30,Gas,1898.0,Import
2020,NO,FR,31,Gas,1898.0,Import
2020,NO,FR,32,Gas,1898.0,Import
2020,NO,FR,33,Gas,0.0,Import
2020,NO,FR,34,Gas,0.0,Import
2020,NO,FR,35,Gas,0.0,Import
2020,NO,FR,36,Gas,0.0,Import
2020,NO,FR,37,Gas,0.0,Import
2020,NO,FR,38,Gas,0.0,Import
2020,NO,FR,39,Gas,0.0,Import
2020,NO,FR,40,Gas,1898.0,Import
2020,NO,FR,41,Gas,1898.0,Import
2020,NO,FR,42,Gas,1898.0,Import
2020,NO,FR,43,Gas,0.0,Import
2020,NO,FR,44,Gas,1898.0,Import
2020,NO,FR,45,Gas,0.0,Import
2020,NO,FR,46,Gas,1898.0,Import
2020,NO,FR,47,Gas,0.0,Import
2020,NO,FR,48,Gas,0.0,Import
2020,NO,FR,49,Gas,1898.0,Import
2020,NO,FR,50,Gas,1898.0,Import
2020,NO,FR,51,Gas,0.0,Import
2020,NO,FR,52,Gas,1898.0,Import
2020,NO,FR,53,Gas,1898.0,Import
2020,NO,FR,54,Gas,1898.0,Import
2020,NO,FR,55,Gas,1898.0,Import
2020,NO,FR,56,Gas,0.0,Import
2020,NO,FR,57,Gas,1898.0,Import
2020,NO,FR,58,Gas,1898.0,Import
2020,NO,FR,59,Gas,1898.0,Import
2020,NO,FR,60,Gas,0.0,Import
2020,NO,FR,61,Gas,1898.0,Import
2020,NO,FR,62,Gas,0.0,Import
2020,NO,FR,63,Gas,0.0,Import
2020,NO,FR,64,Gas,1698.719964712924,Import
2020,NO,FR,65,Gas,0.0,Import
2020,NO,FR,66,Gas,0.0,Import
2020,NO,FR,67,Gas,1415.7866239131617,Import
2020,NO,FR,68,Gas,1705.7889469746021,Import
2020,NO,FR,69,Gas,1898.0,Import
2020,NO,FR,70,Gas,0.0,Import
2020,NO,FR,71,Gas,0.0,Import
2020,NO,FR,72,Gas,1898.0,Import
2020,NO,FR,73,Gas,1898.0,Import
2020,NO,FR,74,Gas,1898.0,Import
2020,NO,FR,75,Gas,0.0,Import
2020,NO,FR,76,Gas,0.0,Import
2020,NO,FR,77,Gas,1898.0,Import
2020,NO,FR,78,Gas,0.0,Import
2020,NO,FR,79,Gas,1898.0,Import
2020,NO,FR,80,Gas,1898.0,Import
2020,NO,FR,81,Gas,1898.0,Import
2020,NO,FR,82,Gas,1898.0,Import
2020,NO,FR,83,Gas,0.0,Import
2020,NO,FR,84,Gas,1898.0,Import
2020,NO,FR,85,Gas,1898.0,Import
2020,NO,FR,86,Gas,0.0,Import
2020,NO,FR,87,Gas,1784.9179319330713,Import
2020,NO,FR,88,Gas,0.0,Import
2020,NO,FR,89,Gas,1247.9920613866557,Import
2020,NO,FR,90,Gas,0.0,Import
2020,NO,FR,91,Gas,0.0,Import
2020,NO,FR,92,Gas,0.0,Import
2020,NO,FR,93,Gas,1898.0,Import
2020,NO,FR,94,Gas,1898.0,Import
2020,NO,FR,95,Gas,0.0,Import
2020,NO,FR,96,Gas,1898.0,Import
2020,NO,FR,97,Gas,1898.0,Import
2020,NO,FR,98,Gas,1898.0,Import
2020,NO,FR,99,Gas,1898.0,Import
2020,NO,FR,100,Gas,1898.0,Import
2020,NO,FR,101,Gas,0.0,Import
2020,NO,FR,102,Gas,0.0,Import
2020,NO,FR,103,Gas,1898.0,Import
2020,NO,FR,104,Gas,1898.0,Import
2020,NO,FR,105,Gas,1898.0,Import
2020,NO,FR,106,Gas,1898.0,Import
2020,NO,FR,107,Gas,0.0,Import
2020,NO,FR,108,Gas,1898.0,Import
2020,NO,FR,109,Gas,1898.0,Import
2020,NO,FR,110,Gas,0.0,Import
2020,NO,FR,111,Gas,0.0,Import
2020,NO,FR,112,Gas,1898.0,Import
2020,NO,FR,113,Gas,1898.0,Import
2020,NO,FR,114,Gas,0.0,Import
2020,NO,FR,115,Gas,0.0,Import
2020,NO,FR,116,Gas,0.0,Import
2020,NO,FR,117,Gas,1898.0,Import
2020,NO,FR,118,Gas,0.0,Import
2020,NO,FR,119,Gas,0.0,Import
2020,NO,FR,120,Gas,1898.0,Import
2020,UK,FR,1,Power,0.0,Import
2020,UK,FR,2,Power,0.0,Import
2020,UK,FR,3,Power,0.0,Import
2020,UK,FR,4,Power,0.0,Import
2020,UK,FR,5,Power,0.0,Import
2020,UK,FR,6,Power,0.0,Import
2020,UK,FR,7,Power,0.0,Import
2020,UK,FR,8,Power,0.0,Import
2020,UK,FR,9,Power,0.0,Import
2020,UK,FR,10,Power,0.0,Import
2020,UK,FR,11,Power,0.0,Import
2020,UK,FR,12,Power,0.0,Import
2020,UK,FR,13,Power,0.0,Import
2020,UK,FR,14,Power,0.0,Import
2020,UK,FR,15,Power,0.0,Import
2020,UK,FR,16,Power,0.0,Import
2020,UK,FR,17,Power,0.0,Import
2020,UK,FR,18,Power,0.0,Import
2020,UK,FR,19,Power,0.0,Import
2020,UK,FR,20,Power,0.0,Import
2020,UK,FR,21,Power,0.0,Import
2020,UK,FR,22,Power,0.0,Import
2020,UK,FR,23,Power,0.0,Import
2020,UK,FR,24,Power,0.0,Import
2020,UK,FR,25,Power,0.0,Import
2020,UK,FR,26,Power,0.0,Import
2020,UK,FR,27,Power,0.0,Import
2020,UK,FR,28,Power,0.0,Import
2020,UK,FR,29,Power,0.0,Import
2020,UK,FR,30,Power,0.0,Import
2020,UK,FR,31,Power,0.0,Import
2020,UK,FR,32,Power,0.0,Import
2020,UK,FR,33,Power,0.0,Import
2020,UK,FR,34,Power,0.0,Import
2020,UK,FR,35,Power,0.0,Import
2020,UK,FR,36,Power,0.0,Import
2020,UK,FR,37,Power,0.0,Import
2020,UK,FR,38,Power,0.0,Import
2020,UK,FR,39,Power,0.0,Import
2020,UK,FR,40,Power,0.0,Import
2020,UK,FR,41,Power,0.0,Import
2020,UK,FR,42,Power,0.0,Import
2020,UK,FR,43,Power,0.0,Import
2020,UK,FR,44,Power,0.0,Import
2020,UK,FR,45,Power,0.0,Import
2020,UK,FR,46,Power,0.0,Import
2020,UK,FR,47,Power,0.0,Import
2020,UK,FR,48,Power,0.0,Import
2020,UK,FR,49,Power,0.0,Import
2020,UK,FR,50,Power,0.0,Import
2020,UK,FR,51,Power,0.0,Import
2020,UK,FR,52,Power,0.0,Import
2020,UK,FR,53,Power,0.0,Import
2020,UK,FR,54,Power,0.0,Import
2020,UK,FR,55,Power,0.0,Import
2020,UK,FR,56,Power,0.0,Import
2020,UK,FR,57,Power,0.0,Import
2020,UK,FR,58,Power,0.0,Import
2020,UK,FR,59,Power,0.0,Import
2020,UK,FR,60,Power,0.0,Import
2020,UK,FR,61,Power,0.0,Import
2020,UK,FR,62,Power,0.0,Import
2020,UK,FR,63,Power,0.0,Import
2020,UK,FR,64,Power,0.0,Import
2020,UK,FR,65,Power,0.0,Import
2020,UK,FR,66,Power,0.0,Import
2020,UK,FR,67,Power,0.0,Import
2020,UK,FR,68,Power,0.0,Import
2020,UK,FR,69,Power,0.0,Import
2020,UK,FR,70,Power,0.0,Import
2020,UK,FR,71,Power,0.0,Import
2020,UK,FR,72,Power,0.0,Import
2020,UK,FR,73,Power,0.0,Import
2020,UK,FR,74,Power,0.0,Import
2020,UK,FR,75,Power,0.0,Import
2020,UK,FR,76,Power,0.0,Import
2020,UK,FR,77,Power,0.0,Import
2020,UK,FR,78,Power,0.0,Import
2020,UK,FR,79,Power,0.0,Import
2020,UK,FR,80,Power,0.0,Import
2020,UK,FR,81,Power,0.0,Import
2020,UK,FR,82,Power,0.0,Import
2020,UK,FR,83,Power,0.0,Import
2020,UK,FR,84,Power,0.0,Import
2020,UK,FR,85,Power,0.0,Import
2020,UK,FR,86,Power,0.0,Import
2020,UK,FR,87,Power,0.0,Import
2020,UK,FR,88,Power,0.0,Import
2020,UK,FR,89,Power,0.0,Import
2020,UK,FR,90,Power,0.0,Import
2020,UK,FR,91,Power,0.0,Import
2020,UK,FR,92,Power,0.0,Import
2020,UK,FR,93,Power,0.0,Import
2020,UK,FR,94,Power,0.0,Import
2020,UK,FR,95,Power,0.0,Import
2020,UK,FR,96,Power,0.0,Import
2020,UK,FR,97,Power,0.0,Import
2020,UK,FR,98,Power,0.0,Import
2020,UK,FR,99,Power,0.0,Import
2020,UK,FR,100,Power,0.0,Import
2020,UK,FR,101,Power,0.0,Import
2020,UK,FR,102,Power,0.0,Import
2020,UK,FR,103,Power,0.0,Import
2020,UK,FR,104,Power,0.0,Import
2020,UK,FR,105,Power,0.0,Import
2020,UK,FR,106,Power,0.0,Import
2020,UK,FR,107,Power,0.0,Import
2020,UK,FR,108,Power,0.0,Import
2020,UK,FR,109,Power,0.0,Import
2020,UK,FR,110,Power,0.0,Import
2020,UK,FR,111,Power,0.0,Import
2020,UK,FR,112,Power,0.0,Import
2020,UK,FR,113,Power,0.0,Import
2020,UK,FR,114,Power,0.0,Import
2020,UK,FR,115,Power,0.0,Import
2020,UK,FR,116,Power,0.0,Import
2020,UK,FR,117,Power,0.0,Import
2020,UK,FR,118,Power,0.0,Import
2020,UK,FR,119,Power,0.0,Import
2020,UK,FR,120,Power,0.0,Import
2020,DE,NO,1,Power,0.0,Import
2020,DE,NO,1,Gas,1457.7514004618054,Import
2020,DE,NO,2,Power,0.0,Import
2020,DE,NO,2,Gas,3148.870264870641,Import
2020,DE,NO,3,Power,0.0,Import
2020,DE,NO,3,Gas,4952.317089767235,Import
2020,DE,NO,4,Power,0.0,Import
2020,DE,NO,4,Gas,5045.691238529656,Import
2020,DE,NO,5,Power,0.0,Import
2020,DE,NO,5,Gas,4273.753340225649,Import
2020,DE,NO,6,Power,0.0,Import
2020,DE,NO,6,Gas,4264.878845162814,Import
2020,DE,NO,7,Power,0.0,Import
2020,DE,NO,7,Gas,4264.878845162814,Import
2020,DE,NO,8,Power,0.0,Import
2020,DE,NO,8,Gas,0.0,Import
2020,DE,NO,9,Power,0.0,Import
2020,DE,NO,9,Gas,3852.9041952284833,Import
2020,DE,NO,10,Power,0.0,Import
2020,DE,NO,10,Gas,0.0,Import
2020,DE,NO,11,Power,0.0,Import
2020,DE,NO,11,Gas,5005.545237559031,Import
2020,DE,NO,12,Power,0.0,Import
2020,DE,NO,12,Gas,2177.023426073277,Import
2020,DE,NO,13,Power,0.0,Import
2020,DE,NO,13,Gas,0.0,Import
2020,DE,NO,14,Power,0.0,Import
2020,DE,NO,14,Gas,0.0,Import
2020,DE,NO,15,Power,0.0,Import
2020,DE,NO,15,Gas,0.0,Import
2020,DE,NO,16,Power,0.0,Import
2020,DE,NO,16,Gas,1924.7499392451377,Import
2020,DE,NO,17,Power,0.0,Import
2020,DE,NO,17,Gas,0.0,Import
2020,DE,NO,18,Power,0.0,Import
2020,DE,NO,18,Gas,0.0,Import
2020,DE,NO,19,Power,0.0,Import
2020,DE,NO,19,Gas,0.0,Import
2020,DE,NO,20,Power,0.0,Import
2020,DE,NO,20,Gas,0.0,Import
2020,DE,NO,21,Power,0.0,Import
2020,DE,NO,21,Gas,3625.629968529854,Import
2020,DE,NO,22,Power,0.0,Import
2020,DE,NO,22,Gas,0.0,Import
2020,DE,NO,23,Power,0.0,Import
2020,DE,NO,23,Gas,2163.763370962864,Import
2020,DE,NO,24,Power,0.0,Import
2020,DE,NO,24,Gas,0.0,Import
2020,DE,NO,25,Power,0.0,Import
2020,DE,NO,25,Gas,2257.251451253951,Import
2020,DE,NO,26,Power,0.0,Import
2020,DE,NO,26,Gas,0.0,Import
2020,DE,NO,27,Power,0.0,Import
2020,DE,NO,27,Gas,0.0,Import
2020,DE,NO,28,Power,0.0,Import
2020,DE,NO,28,Gas,0.0,Import
2020,DE,NO,29,Power,0.0,Import
2020,DE,NO,29,Gas,2190.2834811836897,Import
2020,DE,NO,30,Power,0.0,Import
2020,DE,NO,30,Gas,2230.7266492704484,Import
2020,DE,NO,31,Power,0.0,Import
2020,DE,NO,31,Gas,2257.251451253951,Import
2020,DE,NO,32,Power,0.0,Import
2020,DE,NO,32,Gas,2257.251451253951,Import
2020,DE,NO,33,Power,0.0,Import
2020,DE,NO,33,Gas,3936.2514512539515,Import
2020,DE,NO,34,Power,0.0,Import
2020,DE,NO,34,Gas,3936.2514512539515,Import
2020,DE,NO,35,Power,0.0,Import
2020,DE,NO,35,Gas,3936.2514512539515,Import
2020,DE,NO,36,Power,0.0,Import
2020,DE,NO,36,Gas,3856.023426073277,Import
2020,DE,NO,37,Power,0.0,Import
2020,DE,NO,37,Gas,0.0,Import
2020,DE,NO,38,Power,0.0,Import
2020,DE,NO,38,Gas,3669.3881503942166,Import
2020,DE,NO,39,Power,0.0,Import
2020,DE,NO,39,Gas,3625.629968529854,Import
2020,DE,NO,40,Power,0.0,Import
2020,DE,NO,40,Gas,0.0,Import
2020,DE,NO,41,Power,0.0,Import
2020,DE,NO,41,Gas,1924.7499392451377,Import
2020,DE,NO,42,Power,0.0,Import
2020,DE,NO,42,Gas,0.0,Import
2020,DE,NO,43,Power,0.0,Import
2020,DE,NO,43,Gas,3603.7499392451377,Import
2020,DE,NO,44,Power,0.0,Import
2020,DE,NO,44,Gas,0.0,Import
2020,DE,NO,45,Power,0.0,Import
2020,DE,NO,45,Gas,3625.629968529854,Import
2020,DE,NO,46,Power,0.0,Import
2020,DE,NO,46,Gas,0.0,Import
2020,DE,NO,47,Power,0.0,Import
2020,DE,NO,47,Gas,3964.7099884372215,Import
2020,DE,NO,48,Power,0.0,Import
2020,DE,NO,48,Gas,0.0,Import
2020,DE,NO,49,Power,0.0,Import
2020,DE,NO,49,Gas,2257.251451253951,Import
2020,DE,NO,50,Power,0.0,Import
2020,DE,NO,50,Gas,0.0,Import
2020,DE,NO,51,Power,0.0,Import
2020,DE,NO,51,Gas,3842.763370962864,Import
2020,DE,NO,52,Power,0.0,Import
2020,DE,NO,52,Gas,0.0,Import
2020,DE,NO,53,Power,0.0,Import
2020,DE,NO,53,Gas,0.0,Import
2020,DE,NO,54,Power,0.0,Import
2020,DE,NO,54,Gas,2230.7266492704484,Import
2020,DE,NO,55,Power,0.0,Import
2020,DE,NO,55,Gas,0.0,Import
2020,DE,NO,56,Power,0.0,Import
2020,DE,NO,56,Gas,3936.2514512539515,Import
2020,DE,NO,57,Power,0.0,Import
2020,DE,NO,57,Gas,0.0,Import
2020,DE,NO,58,Power,0.0,Import
2020,DE,NO,58,Gas,0.0,Import
2020,DE,NO,59,Power,0.0,Import
2020,DE,NO,59,Gas,2257.251451253951,Import
2020,DE,NO,60,Power,0.0,Import
2020,DE,NO,60,Gas,3856.023426073277,Import
2020,DE,NO,61,Power,0.0,Import
2020,DE,NO,61,Gas,0.0,Import
2020,DE,NO,62,Power,0.0,Import
2020,DE,NO,62,Gas,0.0,Import
2020,DE,NO,63,Power,0.0,Import
2020,DE,NO,63,Gas,0.0,Import
2020,DE,NO,64,Power,0.0,Import
2020,DE,NO,64,Gas,0.0,Import
2020,DE,NO,65,Power,0.0,Import
2020,DE,NO,65,Gas,3603.7499392451377,Import
2020,DE,NO,66,Power,0.0,Import
2020,DE,NO,66,Gas,0.0,Import
2020,DE,NO,67,Power,0.0,Import
2020,DE,NO,67,Gas,1442.5365631582995,Import
2020,DE,NO,68,Power,0.0,Import
2020,DE,NO,68,Gas,1734.1973314610766,Import
2020,DE,NO,69,Power,0.0,Import
2020,DE,NO,69,Gas,1946.6299685298543,Import
2020,DE,NO,70,Power,0.0,Import
2020,DE,NO,70,Gas,3692.593246837439,Import
2020,DE,NO,71,Power,0.0,Import
2020,DE,NO,71,Gas,3842.763370962864,Import
2020,DE,NO,72,Power,0.0,Import
2020,DE,NO,72,Gas,2244.3182057586214,Import
2020,DE,NO,73,Power,0.0,Import
2020,DE,NO,73,Gas,0.0,Import
2020,DE,NO,74,Power,0.0,Import
2020,DE,NO,74,Gas,0.0,Import
2020,DE,NO,75,Power,0.0,Import
2020,DE,NO,75,Gas,3842.763370962864,Import
2020,DE,NO,76,Power,0.0,Import
2020,DE,NO,76,Gas,0.0,Import
2020,DE,NO,77,Power,0.0,Import
2020,DE,NO,77,Gas,0.0,Import
2020,DE,NO,78,Power,0.0,Import
2020,DE,NO,78,Gas,0.0,Import
2020,DE,NO,79,Power,0.0,Import
2020,DE,NO,79,Gas,2230.5015120088133,Import
2020,DE,NO,80,Power,0.0,Import
2020,DE,NO,80,Gas,2230.5015120088133,Import
2020,DE,NO,81,Power,0.0,Import
2020,DE,NO,81,Gas,0.0,Import
2020,DE,NO,82,Power,0.0,Import
2020,DE,NO,82,Gas,2230.5015120088133,Import
2020,DE,NO,83,Power,0.0,Import
2020,DE,NO,83,Gas,0.0,Import
2020,DE,NO,84,Power,0.0,Import
2020,DE,NO,84,Gas,2152.176081497933,Import
2020,DE,NO,85,Power,0.0,Import
2020,DE,NO,85,Gas,2045.899475268223,Import
2020,DE,NO,86,Power,0.0,Import
2020,DE,NO,86,Gas,3654.6362205198525,Import
2020,DE,NO,87,Power,0.0,Import
2020,DE,NO,87,Gas,1823.8436779390508,Import
2020,DE,NO,88,Power,0.0,Import
2020,DE,NO,88,Gas,3601.617277746998,Import
2020,DE,NO,89,Power,0.0,Import
2020,DE,NO,89,Gas,0.0,Import
2020,DE,NO,90,Power,0.0,Import
2020,DE,NO,90,Gas,3603.7499392451377,Import
2020,DE,NO,91,Power,0.0,Import
2020,DE,NO,91,Gas,0.0,Import
2020,DE,NO,92,Power,0.0,Import
2020,DE,NO,92,Gas,3605.408384486475,Import
2020,DE,NO,93,Power,0.0,Import
2020,DE,NO,93,Gas,0.0,Import
2020,DE,NO,94,Power,0.0,Import
2020,DE,NO,94,Gas,2013.5932468374388,Import
2020,DE,NO,95,Power,0.0,Import
2020,DE,NO,95,Gas,213.27560223284638,Import
2020,DE,NO,96,Power,0.0,Import
2020,DE,NO,96,Gas,2244.3182057586214,Import
2020,DE,NO,97,Power,0.0,Import
2020,DE,NO,97,Gas,0.0,Import
